   Step          Temp          Press           Pxx            Pyy            Pzz           TotEng    
     50171   300            1739.4957      5328.1445     -1597.3162      1487.6589     -2688.9393    
     51000   304.56628      1625.996       9143.6008     -4467.0755      201.46258     -2675.7814    
     52000   306.89998     -4404.2131     -1012.3361     -12154.582     -45.721108     -2674.4783    
     53000   301.53688      3853.0237      10082.485      1272.7032      203.88256     -2676.0496    
     54000   310.9399       2392.0019      8243.6712     -1283.2534      215.58782     -2674.4275    
     55000   298.42922     -898.21058      2849.7727     -5632.1384      87.733965     -2675.3985    
     56000   329.57278     -403.41413      4416.3922     -5976.8671      350.23254     -2674.6669    
     57000   286.0426      -1170.1272      2614.7428     -6105.0064     -20.118091     -2676.4467    
     58000   294.30577      2964.1689      9934.0563     -1105.9838      64.434183     -2675.5395    
     59000   319.41044      355.85527      4463.5847     -3602.4846      206.4657      -2674.7694    
     60000   302.70249     -1111.1548      4187.8128     -7659.4951      138.21801     -2675.6903    
     61000   298.26739      1362.4416      6952.6444     -3131.0758      265.75615     -2675.9232    
     62000   294.53003     -615.06603     -245.9804      -1523.6746     -75.543053     -2675.8928    
     63000   309.28586      2023.418       7835.4042     -1884.0055      118.85524     -2675.2187    
     64000   317.63089     -1267.8998      1185.6466     -4988.9159     -0.43020287    -2674.0791    
     65000   297.65759      1010.4773      6729.527      -3918.1207      220.02566     -2675.6829    
     66000   302.26645      2429.1417      7657.8703     -615.43482      244.9895      -2674.6926    
     67000   308.38056     -608.52225     -2093.9375      290.47943     -22.108683     -2675.4584    
     68000   294.79317      88.054307      6954.5301     -6731.9877      41.620586     -2675.9921    
     69000   305.51244     -1940.2241      1259.8511     -7322.8626      242.33927     -2675.8172    
     70000   294.60047      2111.5221      7711.1742     -1459.0867      82.478762     -2675.6406    
     71000   332.60622     -27.06327       3698.6109     -4048.7733      268.97262     -2673.5367    
     72000   298.50385     -1044.8835      1728.3755     -4812.6177     -50.408367     -2675.8067    
     73000   278.46833      1256.1408      4319.1888     -566.56553      15.7991       -2676.5445    
     74000   317.24489     -140.31151      6794.0352     -7445.3893      230.41955     -2675.314     
     75000   301.87912      1110.1048      1747.9907      1593.2684     -10.944795     -2674.7222    
     76000   288.79434     -356.68301      2321.9253     -3619.519       227.54467     -2676.7595    
     77000   321.02139     -514.12367      5244.5854     -7000.3039      213.34747     -2674.4685    
     78000   308.79513     -33.620641      3235.9073     -3296.9323     -39.836892     -2674.1871    
     79000   300.87047      1719.865       9048.7703     -4000.9944      111.81903     -2676.3581    
     80000   313.14737     -1076.951       931.87212     -4555.9385      393.21328     -2674.8865    
     81000   298.0155      -2469.2031      1584.5601     -8944.8838     -47.28553      -2675.6122    
     82000   310.57581      6253.4495      12262.821      6272.4632      225.06474     -2675.1412    
     83000   311.29419     -109.99052      8111.9031     -8558.6938      116.81919     -2674.4094    
     84000   289.95918     -3230.9854     -2405.5071     -7165.3605     -122.08844     -2675.3629    
     85000   313.52352      2157.8872      7728.7457     -1552.9497      297.86553     -2676.0976    
     86000   298.00856      915.76965      6474.5575     -3617.1928     -110.05575     -2674.9289    
     87000   282.98793      3910.7395      9043.5313      2673.2871      15.399993     -2676.1233    
     88000   298.42086     -2765.0524      1489.6903     -9763.8256     -21.021929     -2675.9229    
     89000   309.91239     -1005.4711      3240.1556     -6318.5737      62.004886     -2675.7996    
     90000   292.81073     -964.64087      2454.6539     -5212.7395     -135.83702     -2675.0147    
     91000   321.55402      3449.6926      7080.3527      3085.385       183.34013     -2674.214     
     92000   294.38152      287.36719      3657.9347     -2725.8079     -70.025261     -2675.2558    
     93000   281.89782     -2579.1341      1935.6595     -9623.8762     -49.185615     -2676.9695    
     94000   304.07912      674.82654      3077.1995     -1252.959       200.23911     -2675.9812    
     95000   281.33399     -935.69949      1356.7891     -4132.4567     -31.43087      -2674.6859    
     96000   314.81857      1856.8038      5490.2965      281.08109     -200.96636     -2673.8077    
     97000   323.86279     -2024.7139      745.58888     -7147.0491      327.31849     -2675.5453    
     98000   325.80747      655.26261      7489.5253     -5423.8004     -99.937022     -2673.5368    
