   Step          Temp          Press           Pxx            Pyy            Pzz           TotEng    
     50171   300            1739.4957      5328.1445     -1597.3162      1487.6589     -2688.9393    
     51000   207.5635       16.474821      3698.5813     -3582.5839     -66.572981     -2684.4035    
     52000   287.31283      1093.8295      5146.2911     -1964.6497      99.847044     -2676.4382    
     53000   334.35854      31.559101      1482.7933     -1340.2382     -47.877824     -2673.8155    
     54000   272.82856      2720.5542      6758.3024      1580.8812     -177.52094     -2676.9555    
     55000   307.33891     -621.69288      3190.8905     -4780.5368     -275.43235     -2674.3469    
     56000   289.28812     -865.27398      6844.5937     -9435.0978     -5.3178188     -2675.9768    
     57000   303.49126     -115.37307      8823.3172     -9272.7086      103.27214     -2675.6688    
     58000   304.29641     -2268.6882      1807.237      -8711.9705      98.66897      -2674.845     
     59000   307.28931      3010.3904      7799.0728      1111.9198      120.1786      -2676.0962    
     60000   312.79212     -1479.0112     -1424.184      -2694.1631     -318.68645     -2674.2228    
     61000   291.75759      1190.3203      3969.7967     -411.14583      12.309963     -2675.7605    
     62000   326.80235     -2033.7072     -479.27166     -5660.7683      38.918502     -2674.1995    
     63000   301.82047      908.09268      4449.8336     -1725.7593      0.20374711    -2675.4539    
     64000   270.93001     -3324.7221     -4421.5176     -5090.1511     -462.49754     -2675.5052    
     65000   323.5219       397.76139      3141.6664     -2056.7175      108.33528     -2673.9724    
     66000   287.47063      1023.2576      5530.5774     -2161.5968     -299.20779     -2675.7209    
     67000   330.60993     -1093.5723      2325.9567     -5769.9532      163.27948     -2674.3834    
     68000   288.22457      2754.1974      8606.6735     -121.86805     -222.21324     -2675.9733    
     69000   310.24104     -4162.7438     -3577.5175     -8794.5118     -116.20202     -2675.2546    
     70000   301.08761     -2201.1241     -1735.4202     -4551.7831     -316.16892     -2675.2513    
     71000   302.1483       772.31265      2946.0634     -602.7538      -26.37168      -2675.4791    
     72000   307.11489     -2034.7685      804.13653     -7056.0924      147.65045     -2675.163     
     73000   282.20586      2196.2744      8392.851      -1633.923      -170.10496     -2676.4345    
     74000   283.49417     -2641.3869      669.06165     -8587.272      -5.9504306     -2675.3787    
     75000   285.51217      429.34889      1894.1945     -439.06186     -167.08593     -2675.9233    
     76000   312.83855     -3153.5855     -1547.2863     -7848.8453     -64.624827     -2675.7491    
     77000   306.07554     -2293.8995      869.89264     -7889.936       138.34497     -2674.9425    
     78000   299.79415      1862.9644      7682.9003     -2402.8743      308.86735     -2675.917     
     79000   305.73161     -1414.4608      1056.8835     -5166.285      -133.98093     -2674.9661    
     80000   301.52359     -272.19923      4539.1539     -5614.6662      258.91456     -2675.3925    
     81000   301.07006      666.67723      4975.3565     -3299.8218      324.49697     -2676.1125    
     82000   328.06169     -3679.753      -1535.4896     -9535.5269      31.757472     -2674.8529    
     83000   288.50993     -1958.4587      1658.9068     -7575.4721      41.189095     -2676.1118    
     84000   314.58051      2072.2675      8448.7448     -2493.9285      261.98611     -2673.9977    
     85000   290.81211     -3990.2992      113.73432     -12016.697     -67.934444     -2675.9585    
     86000   319.00501     -637.84379      3368.6838     -5340.1389      57.923774     -2673.6578    
     87000   297.93018     -975.26232      1577.2022     -4693.233       190.24381     -2674.9703    
     88000   296.48216      1519.1242      5491.3335     -993.06722      59.106156     -2676.2968    
     89000   330.60933     -2034.7247     -378.76669     -5908.7301      183.32253     -2674.1839    
     90000   283.84706     -479.49884      1936.1403     -3205.9721     -168.6647      -2676.1654    
     91000   293.77732      1612.8028      8369.2696     -3561.5735      30.712222     -2675.331     
     92000   331.09325      1000.7161      7727.8442     -4781.9709      56.274991     -2673.5223    
     93000   307.35106     -3267.9898     -400.68927     -9641.1434      237.86327     -2675.861     
     94000   318.7086      -739.87325      3653.4644     -5951.4881      78.403891     -2674.5903    
