   Step          Temp          Press           Pxx            Pyy            Pzz           TotEng    
     50171   300            1449.5425      4440.05       -1331.1381      1239.7157     -2688.9392    
     51000   156.96228     -554.5662       2529.912      -3794.4723     -399.13826     -2687.6906    
     52000   192.60536     -894.07436      2142.4028     -4967.6359      143.01003     -2685.129     
     53000   223.992       -1241.0436      1609.0116     -5019.7271     -312.41533     -2682.0395    
     54000   268.31739      1104.083       5127.9869     -1940.2614      124.5235      -2678.7266    
     55000   303.83366      647.13984      5697.1387     -4036.1442      280.42499     -2675.7557    
     56000   312.15111      400.82783      4090.6231     -2689.1632     -198.9764      -2673.7064    
     57000   342.59177      1883.9988      8385.3184     -2919.4477      186.12577     -2673.3993    
     58000   298.3436       893.78217      4924.2384     -2005.4554     -237.43647     -2675.0712    
     59000   294.95361     -799.54427      2488.581      -5052.7805      165.56673     -2676.7758    
     60000   278.39217     -2751.2768      1559.1003     -9774.7643     -38.166316     -2677.1463    
     61000   283.63119     -2520.9592     -2543.1193     -5006.9251     -12.833217     -2675.9798    
     62000   314.58557      700.14293      4524.4829     -2584.9907      160.93658     -2674.4906    
     63000   318.99395      2180.2826      5499.417       1085.4946     -44.063742     -2674.1726    
     64000   296.43975      1592.0684      6895.9454     -2140.7637      21.023588     -2675.2251    
     65000   303.7738       2345.4916      7134.135      -365.90001      268.2398      -2676.1834    
     66000   292.44082      598.20676      3587.3511     -1872.6629      79.932148     -2676.5773    
     67000   296.25488     -1445.2129      3945.7677     -8466.5026      185.09622     -2676.0773    
     68000   299.90883     -4822.8446     -6025.1417     -8246.493      -196.89909     -2675.1174    
     69000   324.94108     -880.30955      4594.4877     -7607.3008      371.88438     -2674.2758    
     70000   296.50639      1570.2813      5702.251      -903.68607     -87.721143     -2674.6871    
     71000   281.25645      2753.0005      8291.1285      312.64029     -344.76722     -2675.8701    
     72000   297.43746      2841.6143      9780.9816     -1118.4058     -137.73285     -2676.2689    
     73000   305.12346      2409.1311      5485.0619      1553.9335      188.39779     -2675.7079    
     74000   299.08504     -345.50909      5996.3955     -7006.3859     -26.536898     -2674.2919    
     75000   334.31903     -2989.2381     -2473.9132     -6725.0713      231.27008     -2674.049     
     76000   304.51632     -4688.3914     -2412.0527     -11557.91      -95.21174      -2674.6519    
     77000   310.65958     -1464.9364      1898.8153     -6423.5363      129.91199     -2675.2266    
     78000   291.19597      2278.2225      5186.9996      1617.2252      30.442756     -2676.0035    
     79000   285.81903      2626.7315      9390.8401     -1257.9691     -252.67658     -2676.5526    
     80000   285.32448      2341.6132      6467.7697      602.63721     -45.567251     -2676.2015    
     81000   300.52325      760.37811      5484.3066     -3070.3809     -132.79136     -2674.5315    
     82000   327.69917      189.63323      2859.0212     -2331.2367      41.115214     -2674.4846    
     83000   298.85631     -4332.9091     -2412.1468     -10412.802     -173.77787     -2675.5845    
     84000   278.90683     -3806.1467      134.48611     -10989.694     -563.23259     -2675.9893    
     85000   300.3131       300.5857       2523.5428     -1929.8202      308.03456     -2675.798     
     86000   303.35016      2111.1046      8389.5109     -1872.2709     -183.92621     -2675.1866    
     87000   310.79004      2430.973       7820.8087     -600.62826      72.738524     -2673.4944    
     88000   312.44933      1512.386       5657.6566     -1097.8245     -22.674119     -2673.7252    
     89000   297.35127      0.30173275     2115.4723     -1831.0944     -283.47273     -2675.2243    
     90000   306.49528     -1183.3175      2447.3877     -6176.614       179.27399     -2675.8179    
     91000   272.92697     -3767.0729     -2065.9974     -8823.4865     -411.73468     -2676.0566    
     92000   290.62983     -1860.8623      434.7168      -5980.7468     -36.557006     -2675.5618    
     93000   321.28866      129.01378      3719.6265     -3450.6786      118.09342     -2674.1902    
     94000   305.27561      1646.0256      5554.2107     -472.78524     -143.34851     -2674.0503    
     95000   309.53472      2243.6515      8719.2393     -2071.2576      82.972771     -2675.1557    
     96000   293.15825      376.5115       4077.5395     -2729.5632     -218.44185     -2675.5532    
     97000   299.1518       1288.9932      5166.0777     -1415.7192      116.62094     -2675.4482    
     98000   298.32869     -640.28884      3976.8846     -5803.3837     -94.367423     -2675.5394    
     99000   291.72481     -1868.3099      1272.4129     -6712.1444     -165.19806     -2675.7728    
    100000   291.75509     -2187.823      -229.07315     -6097.7723     -236.62342     -2676.1391    
    101000   302.91068     -52.661179      4012.1038     -4135.5534     -34.533989     -2676.0769    
    102000   298.05222      84.683447      1963.5337     -1564.5418     -144.94163     -2675.4675    
    103000   310.39572     -111.70066      4210.97       -4502.3328     -43.739211     -2674.4831    
    104000   319.31377      608.31593      5498.5572     -3592.7569     -80.85259      -2674.0875    
    105000   297.37277      2131.474       5477.4044      894.82322      22.194254     -2675.5363    
    106000   289.40584      203.74882      5044.6302     -4415.62       -17.76382      -2676.4707    
    107000   281.16276     -286.37992      3016.6181     -3764.8095     -110.94835     -2675.9932    
    108000   312.79788     -1181.6428      3134.8555     -6777.2948      97.511112     -2675.0239    
    109000   331.05703     -1613.8888     -12.318122     -4857.1143      27.766092     -2674.5923    
    110000   299.77456     -489.54453      4615.2899     -6156.8779      72.954436     -2675.4278    
    111000   288.01715     -160.90535      5032.6108     -5539.6952      24.368346     -2677.075     
    112000   288.79973      2055.2015      5225.866       944.27688     -4.5385147     -2676.5412    
    113000   298.14714      1468.2385      6058.0402     -1556.7202     -96.604348     -2675.496     
    114000   318.51945      1177.683       2944.6589      549.3823       39.007819     -2674.9752    
    115000   300.10373     -801.24271      4150.2576     -6658.0979      104.11215     -2675.1684    
    116000   295.79476     -1727.6978     -361.22296     -4903.0239      81.153356     -2676.3021    
    117000   279.21506     -1594.5527      484.67143     -5355.5567      87.227287     -2677.3481    
    118000   280.81        -1460.1789      3099.9105     -7489.8092      9.3618651     -2676.7177    
    119000   312.50508      1091.7587      3432.6687     -391.93689      234.54433     -2675.734     
    120000   294.539        2406.4542      8831.1261     -1539.7695     -71.993892     -2675.3092    
    121000   300.97039      2464.588       4893.9941      2554.0789     -54.309162     -2675.1563    
    122000   296.12523      1096.7637      7081.787      -3700.606      -90.889919     -2675.3848    
    123000   298.92517     -880.6316       2657.138      -5345.3897      46.356824     -2676.3158    
    124000   280.68379     -2469.4474     -2410.5116     -5066.8389      69.008373     -2676.8971    
    125000   285.07769     -1885.0017      2227.5663     -7945.5774      63.005854     -2676.1156    
    126000   320.51144     -1495.07       -1004.0102     -3492.9279      11.72833      -2674.8677    
