   Step          Temp          Press           Pxx            Pyy            Pzz           TotEng    
     50171   300            1739.4957      5328.1445     -1597.3162      1487.6589     -2688.9393    
     51000   153.77138     -847.51865      2835.6766     -5243.0159     -135.21661     -2688.8579    
     52000   153.58548     -532.89264      3832.9662     -5415.9793     -15.664803     -2688.6055    
     53000   151.50839     -1087.5097      4279.3652     -7294.5262     -247.36812     -2688.2667    
     54000   176.66188     -400.29693      3863.3233     -5336.8771      272.66296     -2687.964     
     55000   172.42587      1120.1335      6399.0494     -3227.533       188.88399     -2687.6665    
     56000   168.52208      603.8313       5159.1456     -3291.0762     -56.575446     -2687.3193    
     57000   168.8576      -274.72781      3070.2657     -3922.9848      28.535649     -2686.9229    
     58000   186.58104      1646.8776      5432.2654     -578.7375       87.104877     -2686.5041    
     59000   189.63358      941.73953      5403.4443     -2656.9587      78.732973     -2686.0603    
     60000   190.14965      977.15138      5247.0527     -2272.017      -43.581488     -2685.6026    
     61000   192.49181      997.84272      5718.2675     -2698.4066     -26.332695     -2685.1299    
     62000   186.75052     -661.06731      3897.4522     -5615.6358     -265.01831     -2684.6381    
     63000   204.4396       111.99718      4764.1674     -4460.625       32.449199     -2684.1346    
     64000   209.00619      684.5902       5557.8342     -3520.7072      16.64364      -2683.6204    
     65000   226.20366     -1074.7309      1731.4149     -4997.4551      41.847549     -2683.094     
     66000   221.52768     -1025.4662      1022.8543     -3953.7506     -145.50215     -2682.5584    
     67000   235.03397     -694.56287      1231.3464     -3297.387      -17.648059     -2682.0163    
     68000   219.32495     -814.84541      2837.5104     -5161.63       -120.41668     -2681.4643    
     69000   238.386       -958.49378      4299.8386     -7289.1249      113.80495     -2680.9159    
     70000   245.52464     -368.22609      1202.6072     -2220.3382     -86.947222     -2680.3671    
     71000   250.51697     -642.01914     -2059.4528      230.36677     -96.971408     -2679.8144    
     72000   269.15905     -663.24769     -231.99089     -1897.2265      139.47429     -2679.2675    
     73000   261.39391      1429.2334      7133.9843     -2855.7346      9.4506133     -2678.7219    
     74000   256.98896     -44.633294      2279.034      -2197.6899     -215.24394     -2678.1847    
     75000   273.86265     -1127.9293     -951.70889     -2344.7783     -87.300684     -2677.6638    
     76000   272.74472      1766.9837      7101.4824     -1749.9963     -50.535007     -2677.1533    
     77000   278.4964       1282.8372      7662.9414     -3829.0575      14.627775     -2676.6617    
     78000   292.38455     -839.42062      3597.8063     -6176.0947      60.02647      -2676.189     
     79000   295.47524     -179.3176       2779.146      -3398.2492      81.150494     -2675.7429    
     80000   298.92514      1785.9063      6868.7779     -1454.8717     -56.187424     -2675.3226    
