   Step          Temp          Press           Pxx            Pyy            Pzz           TotEng    
     50142   300            2178.4782      6916.2343     -1778.1135      1397.3139     -2689.1519    
     51000   180.51051     -1229.6128      2907.1379     -5859.3142     -736.66206     -2687.8406    
     52000   186.49088     -1373.574       5143.1249     -8949.4472     -314.3996      -2685.2597    
     53000   215.02506     -1843.161       2873.7715     -7303.2496     -1100.0048     -2682.1578    
     54000   278.94017      1449.9764      8697.009      -4192.1677     -154.91198     -2678.8467    
     55000   297.60636      842.37071      7102.2377     -4197.9138     -377.21176     -2675.8981    
     56000   322.28483      736.32135      6997.8634     -4182.4464     -606.45293     -2673.8864    
     57000   345.8917       2908.6579      13369.595     -4492.8182     -150.80356     -2673.6393    
     58000   308.66561      1550.0392      5119.1343      166.51286     -635.52954     -2675.3207    
     59000   288.94722     -984.51619      6394.873      -9009.2084     -339.2132      -2677.0096    
     60000   268.77387     -3974.7287     -0.078341395   -11363.684     -560.42371     -2677.3595    
     61000   279.75873     -4142.0172     -1717.0965     -10161.27      -547.68539     -2676.1861    
     62000   314.86681      447.55499      7479.2713     -5741.2025     -395.40386     -2674.6978    
     63000   310.14132      3298.7188      7253.7783      3131.2526     -488.87447     -2674.3775    
     64000   295.17955      2340.8405      11635.198     -4021.5248     -591.15215     -2675.446     
     65000   293.45998      3766.0763      9818.5497      1694.6589     -214.97975     -2676.4017    
     66000   302.64321      1030.4856      8681.1572     -5309.0996     -280.60065     -2676.7637    
     67000   296.62741     -1668.8789      4404.7002     -9174.8447     -236.49232     -2676.2506    
     68000   296.64772     -7163.1154     -8233.7483     -12705.33      -550.26787     -2675.3349    
     69000   323.80597     -2136.96        8024.5627     -14481.66       46.217127     -2674.5126    
     70000   318.21179      1350.2972      4480.5249      152.04092     -581.67434     -2674.8915    
     71000   285.11323      4125.2334      15941.124     -2715.8078     -849.61653     -2676.0728    
     72000   298.28034      4387.8174      10992.673      2690.3578     -519.57822     -2676.4916    
     73000   320.82283      3868.1271      12010.637     -268.58731     -137.66821     -2675.9332    
     74000   299.23306      180.09086      7037.9657     -6036.9675     -460.72559     -2674.5427    
     75000   310.61342     -3658.0499     -4339.4876     -6562.9089     -71.753077     -2674.2952    
     76000   298.73054     -7212.9794      95.02699      -21050.434     -683.53107     -2674.8583    
     77000   305.16007     -3421.5732     -2497.7189     -7353.6941     -413.30671     -2675.486     
     78000   283.39362      2430.5621      8571.0726     -815.59967     -463.78672     -2676.275     
     79000   281.62494      4209.0449      12899.338      455.25094     -727.45409     -2676.7836    
     80000   292.97755      3783.2892      11719.892      33.066126     -403.09068     -2676.5584    
     81000   305.21119      1438.4536      8096.3043     -3150.494      -630.44943     -2674.9268    
     82000   322.51228      1479.3872      5272.5261     -630.09093     -204.27349     -2674.6252    
     83000   305.59611     -6017.7902      436.54407     -17623.726     -866.18889     -2675.6992    
     84000   281.26997     -5949.0285     -1987.5207     -14818.918     -1040.6467     -2676.2463    
     85000   311.03161     -1235.1803      2972.0434     -6522.0518     -155.53244     -2676.1113    
     86000   298.46343      2687.0961      12123.887     -3225.384      -837.21491     -2675.7142    
     87000   329.83487      3090.9796      9944.4477     -459.19215     -212.31668     -2674.6683    
     88000   314.64874      2467.3067      10356.922     -2204.3016     -750.70032     -2673.5336    
     89000   296.88833      480.10296      5273.2016     -2859.8989     -972.99377     -2674.6779    
     90000   300.5215      -1438.5478      3153.0075     -7036.114      -432.53704     -2675.8461    
     91000   280.85995     -5358.6485     -2711.5004     -12182.698     -1181.7466     -2676.3124    
     92000   298.03349     -3259.3588      227.87574     -9409.9006     -596.05154     -2676.1444    
     93000   308.23559     -1025.8805      3779.7428     -6460.5775     -396.80672     -2675.0917    
     94000   307.06411      1887.5716      7773.7372     -1464.5179     -646.50441     -2674.1652    
     95000   315.38183      3411.9132      12533.97      -2256.3284     -41.901826     -2674.8876    
     96000   290.77805      222.80667      6510.1206     -4944.8067     -896.89396     -2675.733     
     97000   304.11212      2057.3441      6604.3461     -92.230063     -340.0838      -2675.7111    
     98000   293.51521     -9.9662887      6619.7437     -6074.5025     -575.14007     -2675.7916    
     99000   296.27835     -1218.8475      5085.7379     -8284.3945     -457.88589     -2675.8424    
    100000   291.66395     -3501.0221     -118.5476      -9463.3565     -921.16214     -2675.9647    
    101000   319.77484     -747.46893      4732.9941     -6658.5695     -316.83141     -2675.7869    
    102000   295.55699     -135.93209      1587.1056     -1459.4315     -535.47034     -2675.6299    
    103000   297.85997     -1155.1855      5817.2778     -8545.3912     -737.44324     -2675.6276    
    104000   314.351       -69.826732      6996.1531     -6646.3519     -559.28132     -2675.5972    
    105000   308.75988      3596.5383      7409.6885      3420.528      -40.601467     -2675.5       
    106000   291.9145       1508.4094      8917.2636     -3961.6873     -430.34812     -2675.778     
    107000   299.39745      550.82128      5559.1563     -3589.4282     -317.26422     -2676.2579    
    108000   299.15322     -1582.3648      7469.4939     -11967.211     -249.37744     -2676.6425    
    109000   287.3415      -2251.964      -287.73314     -5911.8522     -556.3067      -2676.1065    
    110000   319.11133     -1795.2495      6401.9843     -11568.92      -218.81319     -2674.7977    
    111000   303.16922     -1746.5522      5802.5539     -10319.064     -723.14706     -2674.6615    
    112000   294.54263      2432.7008      8350.3916     -641.13182     -411.15739     -2675.4199    
    113000   293.14996      2876.1559      10563.993     -1215.5311     -719.99433     -2676.5591    
    114000   295.48077      4222.232       9701.5481      3122.9142     -157.76628     -2676.6488    
    115000   293.92634     -817.68564      7452.8732     -9245.8687     -660.06135     -2676.2376    
    116000   300.90641     -2354.6858      1701.8071     -8305.0191     -460.8455      -2675.3711    
    117000   296.6442      -3418.9092     -617.68293     -9188.5791     -450.46549     -2674.9247    
    118000   305.93076     -4142.0524     -1421.256      -10377.639     -627.2622      -2675.5155    
    119000   279.17399     -74.61906       5899.6497     -5781.0866     -342.42032     -2676.9508    
    120000   293.30266      3387.2067      8406.6045      2099.1777     -344.16198     -2676.839     
    121000   297.44154      4928.4902      11751.196      3530.5154     -496.24055     -2675.8733    
    122000   298.54414      2853.919       8080.7755      1084.3565     -603.3749      -2675.4628    
    123000   305.71657      728.36228      9786.6982     -7367.5227     -234.08867     -2675.4228    
    124000   304.67913     -2493.5169      438.93625     -7352.7048     -566.78218     -2675.6847    
    125000   310.61589     -4226.1425     -2264.5262     -10022.443     -391.45791     -2676.5879    
    126000   272.90681     -4000.3658     -470.49519     -10606.357     -924.24548     -2677.7186    
    127000   292.68329      1817.3853      7520.3148     -2202.5502      134.39117     -2676.9379    
    128000   287.68338      2996.6057      9785.0605     -173.03729     -622.20615     -2675.8136    
    129000   303.76043      3885.4985      8604.2319      3639.5216     -587.25789     -2675.574     
    130000   300.09486      2160.5144      8170.9236     -1580.7815     -108.59896     -2675.6127    
    131000   298.69317     -1217.1002      5826.2756     -8911.6521     -565.92409     -2675.7328    
    132000   304.75687     -1242.4573      3328.5659     -7001.6364     -54.301464     -2675.9113    
    133000   284.7024      -3143.8107      793.06744     -9724.5747     -499.92489     -2676.2927    
    134000   303.07393     -2066.4386      2166.0302     -8061.5137     -303.83223     -2676.3258    
    135000   301.38478      1179.3938      11767.894     -7693.8961     -535.81659     -2675.341     
    136000   318.45697      4324.6572      10173.982      2873.1676     -73.177656     -2674.5312    
    137000   299.20502      2355.0451      11782.11      -4116.0289     -600.94589     -2675.1125    
    138000   286.58087     -32.121658      3263.6211     -2803.3504     -556.63567     -2676.5597    
    139000   293.26468     -260.20359      5763.2028     -6249.7046     -294.10898     -2676.6543    
    140000   298.94112     -1050.998       5074.8958     -7916.7458     -311.14379     -2676.1341    
    141000   301.93461     -2971.2296     -733.85761     -7665.3866     -514.44451     -2675.4334    
    142000   305.92038     -1239.9254      3817.4474     -7190.0155     -347.20798     -2674.8625    
    143000   323.46964      834.90233      7830.2219     -5153.9394     -171.5756      -2674.6197    
    144000   302.19072      3019.876       10749.447     -1304.0841     -385.73483     -2675.5721    
    145000   300.14994      518.93417      4455.2979     -2560.4276     -338.06781     -2676.6748    
    146000   284.58745      546.04004      6571.6549     -4986.5213      52.986546     -2676.5107    
    147000   306.97549     -473.45909      6596.6091     -7364.6623     -652.32405     -2675.314     
    148000   304.97351      389.99018      4815.6596     -3497.2781     -148.41095     -2674.8254    
    149000   305.62869     -2319.8427      1284.6865     -7703.597      -540.61745     -2675.2483    
    150000   297.86085     -2542.8889      465.22889     -7228.8935     -865.00213     -2675.6664    
    151000   317.05696      1746.6524      7165.0618     -1688.5826     -236.52208     -2675.8251    
    152000   275.19043      1895.0505      8146.6726     -1909.1298     -552.39128     -2676.3247    
    153000   289.37229     -441.13464      3246.4181     -4270.6512     -299.17076     -2677.7627    
    154000   268.83951      110.22849      5849.0161     -4893.5313     -624.79934     -2677.2988    
    155000   293.58812      916.95266      7973.4909     -4900.8719     -321.76108     -2676.0654    
    156000   306.75712     -826.62218      4825.7069     -7167.0238     -138.54955     -2675.6667    
    157000   285.03606     -2059.2387      988.16275     -6765.2278     -400.65107     -2675.456     
    158000   313.92915     -1711.4737      3688.478      -8116.8595     -706.03939     -2675.2365    
    159000   296.05712      1845.2841      9599.149      -3475.6262     -587.67042     -2675.2866    
    160000   300.39269      277.02073      6464.3182     -5101.1907     -532.06532     -2676.1609    
    161000   296.16794      672.03749      4357.9606     -2155.6892     -186.15898     -2676.7333    
    162000   276.91208     -1005.6846      3973.7982     -5988.2521     -1002.5999     -2676.2982    
    163000   312.9211       1673.2989      11056.401     -5884.6842     -151.82051     -2674.796     
    164000   317.32269      457.00376      3259.9647     -1629.5379     -259.41556     -2674.876     
    165000   289.91501     -2770.3084      4170.7711     -11448.449     -1033.2477     -2675.6545    
    166000   303.30004     -543.11444      11.616208     -1205.4724     -435.48712     -2676.0581    
    167000   294.86185      1935.923       10682.398     -4697.329      -177.30052     -2676.0579    
    168000   289.37968     -322.7678       1000.8929     -1170.9917     -798.20462     -2676.0138    
    169000   310.40874     -1391.3085      2455.2189     -6391.9081     -237.23623     -2675.8521    
    170000   299.68288      205.27899      5116.8651     -3889.3597     -611.66846     -2675.7114    
    171000   309.00073      2126.7243      8542.2781     -1835.0497     -327.05541     -2675.5893    
    172000   296.46205     -574.16887      4442.2273     -5663.4226     -501.31125     -2675.8738    
    173000   298.87414     -1936.6829     -144.77119     -5148.4644     -516.81327     -2676.1746    
    174000   306.28911      1112.5692      8480.3793     -5276.9005      134.22894     -2676.032     
    175000   305.96251      216.90567      4775.0027     -3733.6823     -390.60336     -2675.3205    
    176000   312.57497      653.73277      6737.6255     -4400.1095     -376.3177      -2674.5384    
    177000   305.20352     -693.78896      1670.2161     -2978.7597     -772.82329     -2674.8345    
    178000   277.92209      1537.4255      10004.519     -5049.5795     -342.66311     -2676.4641    
    179000   303.64581      2655.7565      6938.8027      1107.1254     -78.658699     -2676.7106    
    180000   302.13045     -737.75509      3695.9296     -5490.6614     -418.53344     -2676.1512    
    181000   292.93636     -1997.2854      1085.8446     -6383.8467     -693.85413     -2675.1084    
    182000   315.78743     -1350.46        1978.0256     -5622.9775     -406.42802     -2674.7914    
    183000   321.64012      96.383715      6248.2359     -5489.381      -469.7037      -2675.1893    
    184000   297.37826     -376.84157      1965.155      -2411.106      -684.57369     -2675.6122    
    185000   294.79023     -1295.867       6734.2777     -9826.608      -795.27069     -2675.9806    
    186000   306.25972      3523.0092      7209.1879      3517.6037     -157.76415     -2675.858     
    187000   301.8363       1395.4146      8955.9131     -3913.1025     -856.56679     -2675.3976    
    188000   323.02995     -713.95373      2974.5648     -4981.8341     -134.59184     -2674.7148    
    189000   320.56394     -1642.3528      1850.8249     -6613.8314     -164.05183     -2674.5694    
    190000   296.86402      716.73166      6153.3617     -3676.894      -326.27273     -2675.7419    
