   Step          Temp          Press           Pxx            Pyy            Pzz           TotEng    
     50171   300            1739.4957      5328.1445     -1597.3162      1487.6589     -2688.9393    
     51000   169.90975      757.38504      5401.1574     -3362.1129      233.11064     -2687.548     
     52000   185.74093     -2058.0977      1029.1602     -6939.1695     -264.28376     -2684.9798    
     53000   228.18209      1311.4844      5289.9425     -1384.6174      29.127984     -2681.8439    
     54000   275.06609      970.28847      4584.9922     -1723.3593      49.232449     -2678.5425    
     55000   299.48796      453.28462      5724.1132     -4468.0812      103.82186     -2675.5552    
     56000   320.06428      381.56275      3867.8217     -2726.2242      3.0907343     -2673.6329    
     57000   307.89818      1206.9623      5864.8003     -2244.8965      0.98300815    -2673.5655    
     58000   302.93759     -1846.4496     -2078.6318     -3421.6992     -39.017775     -2675.1707    
     59000   276.84066     -717.33221      4095.6532     -5977.4643     -270.18557     -2676.5674    
     60000   285.20041     -813.82456      1132.6593     -3593.7496      19.616558     -2676.7831    
     61000   298.27098      566.62729      4748.7767     -2923.1444     -125.75051     -2675.7009    
     62000   317.1342       850.87273      4469.2772     -1888.9548     -27.704158     -2674.4472    
     63000   311.67285     -1146.8512     -852.47428     -2594.7962      6.716786      -2674.1468    
     64000   324.17596      1908.727       6996.5923     -1442.6707      172.25949     -2675.068     
     65000   287.69451     -1559.8378      2424.9575     -6991.1676     -113.30322     -2676.1499    
     66000   286.42762     -897.72316      3974.5894     -6473.6366     -194.12231     -2676.5036    
     67000   290.96946     -121.97225      2961.2453     -3290.0335     -37.1285       -2675.8091    
     68000   321.29249      752.75979      3155.1452     -1091.0737      194.20784     -2674.7702    
     69000   334.26366      287.87883      4122.7023     -3223.4108     -35.655007     -2674.3669    
     70000   300.12476     -956.31113     -660.58077     -2179.2824     -29.070196     -2675.0036    
     71000   297.03835      1415.3543      6077.7744     -1898.9754      67.263803     -2676.0435    
     72000   282.59312     -335.9855       1881.233      -2651.9527     -237.2368      -2676.3141    
     73000   299.07424     -335.21041      2934.408      -3745.0807     -194.9585      -2675.362     
     74000   327.86277      779.49715      6822.7026     -4934.2176      450.00644     -2674.0253    
     75000   314.1371      -1548.9774      1618.7697     -6114.5632     -151.13865     -2674.4366    
     76000   293.92487     -1739.6967      2672.6235     -7797.0499     -94.663793     -2675.284     
     77000   302.15717      617.11427      5435.8632     -3666.4749      81.954595     -2675.8029    
     78000   291.86909      1565.9033      4759.8345      114.98344     -177.10811     -2675.7778    
     79000   305.87359      1892.0767      6790.2844     -1529.9144      415.86014     -2674.9494    
     80000   315.751        449.18473      7237.7285     -5715.9598     -174.21454     -2673.2214    
     81000   320.72137      308.04141      3069.3993     -2317.9885      172.71339     -2673.9642    
     82000   286.11707     -935.88932      4334.255      -7083.4349     -58.488011     -2675.1282    
     83000   290.91255     -1487.1881     -63.017159     -4131.7016     -266.84537     -2675.665     
     84000   290.08623     -888.09027      3608.7614     -6092.11       -180.92219     -2675.8089    
     85000   319.48048      760.16194      5298.6784     -3335.9442      317.7516      -2675.3056    
     86000   298.0247      -863.27523      870.35238     -3340.9043     -119.27372     -2673.8615    
     87000   299.24398      1583.5931      5989.937      -861.62564     -377.53196     -2673.9659    
     88000   297.49269      2068.8827      7515.0308     -1317.0903      8.7074776     -2675.3067    
     89000   288.06228      601.24777      8138.6173     -6134.2033     -200.6706      -2675.7011    
     90000   293.17281     -1058.0921      446.24621     -3470.5371     -149.98558     -2675.5727    
     91000   301.1996      -1714.3093      1153.5285     -6158.1113     -138.34501     -2675.1504    
